TicketID,Title,Description,Priority,CustomerID,CategoryID
14408,Performance,Nor money quickly full part.,High,1937,8
18472,Inquiry,Program point into size.,High,1311,5
18150,Maintenance,Just can long when sound.,Medium,612,3
15528,Inquiry,Right respond eye class.,Medium,122,12
11090,Error,Test professor toward.,High,1373,10
13300,Access,Like executive stock.,High,1947,4
15918,Configuration,Space police magazine.,High,295,5
10679,Performance,Benefit hundred image.,Low,1094,13
17584,Help,Market share phone free.,Low,1142,8
15697,Performance,Approach analysis paper.,Medium,1274,11
15875,IT,Family ball also.,High,921,4
19284,Help,Value list yet cause.,Medium,114,18
19673,Connectivity,Hotel woman statement data.,Medium,1317,13
18156,Maintenance,Loss perhaps issue speech.,Low,1424,6
17762,Installation,Hundred human sell million.,Low,1314,13
11369,Connectivity,Management sometimes each.,Low,1545,1
15142,Setup,Way debate list key.,Medium,1669,15
18269,Performance,Parent never executive.,Medium,1606,19
10617,Concern,Once us magazine.,Medium,589,9
16056,Inquiry,Key house the.,High,1598,2
12882,Access,Benefit the name really.,High,1239,1
14123,Assistance,Four mind anyone sell.,Low,1394,10
13502,Incident,Top five effect.,Low,552,18
13998,Assistance,Word include reflect too.,Medium,1692,6
16226,Connectivity,Response who wife teach seat.,Medium,1627,8
17279,Connectivity,Their chair learn.,Medium,632,17
10078,Configuration,Him west unit picture where.,Low,1794,16
19425,Request,Career series newspaper safe.,Low,820,20
17787,Configuration,Look fight soldier prepare.,Medium,152,8
10330,Setup,Start together pull what.,High,129,20
18034,Troubleshooting,Ability like tree run child.,High,1106,7
12606,Setup,Piece inside second art.,Medium,1322,12
18239,Connectivity,Anyone according but.,Medium,686,15
19825,Concern,Low region start name road.,High,1909,10
14081,Concern,Mr direction city.,Medium,1347,4
16423,Installation,Lot just speech set PM.,Low,1339,19
12560,Incident,Number strong class debate.,Low,636,6
17043,IT,Hundred opportunity game how.,Low,1027,13
18740,Maintenance,Tough newspaper value.,Medium,1260,1
11175,Concern,Vote skill account gun.,Low,666,19
14714,Installation,Report process low eat least.,Low,1682,4
15608,Access,Top maybe member keep.,Low,471,6
19975,IT,Somebody customer democratic.,High,886,14
19785,Request,Will prove note.,Low,1905,15
17537,Configuration,Key yeah pressure food.,Medium,1716,12
17895,Configuration,Camera leave rich bed.,High,1749,19
17750,Installation,Help scene draw special.,High,915,19
15139,Access,Their the west doctor.,High,1607,14
16772,Performance,Or own guess choose.,Low,820,2
13964,Technical,White shoulder sea deal.,High,1665,3
15418,Setup,That guess light power.,Low,1697,5
10659,Connectivity,That set language.,High,1879,14
15973,Concern,Tough treat even inside road.,Medium,1525,3
15774,Support,Health draw soldier him seek.,Medium,89,2
12547,Problem,Test remain owner claim.,Medium,1159,1
12117,Issue,Allow position dog around.,Low,1282,14
19348,Technical,Activity last positive go.,Medium,1135,6
16830,Technical,Answer model leader.,Low,1029,16
10144,Issue,Both food strong.,Medium,1158,13
19380,Assistance,Executive could Mr need.,High,1990,10
11927,Troubleshooting,Bag much training its paper.,High,1348,12
14034,Access,Factor body daughter.,Medium,852,7
14763,Troubleshooting,There rule section man nor.,Low,1691,11
18583,Configuration,Serve four provide.,Low,1291,17
11392,Incident,Worker here law again.,Low,467,20
13474,Inquiry,Such individual food in beat.,High,333,12
11087,Troubleshooting,Nature it listen at.,High,1507,10
19731,Concern,System never other big.,Medium,481,15
15899,Configuration,Wait to every.,Medium,1442,11
11688,Inquiry,Board rate and.,High,1421,18
10931,Access,Form attack on foreign.,Medium,887,8
10973,Incident,Meeting fly pretty pull.,Medium,318,16
18875,Error,Gun treat evening.,Low,614,1
10044,Connectivity,Number wind key pretty.,Medium,1454,16
12432,Assistance,Care possible across.,Low,744,4
18847,Access,Sign couple poor.,Low,1526,17
12224,Concern,Age thank sometimes.,Medium,1822,14
13458,Assistance,Sign sell do little.,Medium,514,2
10395,Request,Remain hair suffer raise.,Medium,1535,15
17774,Performance,Case billion shake defense.,High,1304,8
19839,Performance,Theory while those store.,Medium,926,5
10601,Assistance,Indeed take above.,Medium,540,1
11544,Installation,Pattern point son machine.,High,1828,4
13806,Request,Behind set company real.,Low,1296,15
16247,Installation,Her create collection.,Medium,1893,6
13030,Maintenance,Same work data great pass.,Medium,1683,9
12242,Concern,Rise describe score they.,Medium,1478,7
18622,Error,Top exactly fill home.,Low,1479,13
17011,Connectivity,Hold risk still find.,High,1411,9
16970,Troubleshooting,Against cup decade never.,High,1962,13
16114,Concern,Soldier issue character hair.,Low,1796,5
16895,Error,Network yard stay may.,Medium,413,9
18629,Error,Nothing economy lead.,High,875,16
14571,Incident,College so ball exactly.,High,76,6
17252,Help,Road Congress law detail.,Low,1830,20
10274,Assistance,Do recently who whose spring.,High,919,19
12623,Technical,Mother hand place.,Low,905,13
15247,Request,Like nation lot fish.,Low,217,1
14697,Assistance,Young us design tell forget.,High,669,10
14042,Troubleshooting,Issue name debate.,Medium,1647,6
13152,Performance,Fast somebody day.,High,1911,3
10410,Incident,Car sometimes help.,High,1517,12
12484,Troubleshooting,Teacher nor movie.,Low,790,1
10253,Concern,Fish natural family model.,Low,1396,16
14124,Setup,Worry own best air bill wide.,High,1130,2
18165,Configuration,Whether positive how.,Medium,1158,17
18532,Troubleshooting,Vote nature whom trip.,Medium,1416,14
10399,Request,Throw voice begin price.,Low,1755,7
18285,Issue,Price bed picture choice.,Medium,158,18
15751,Issue,Star main center quickly.,Medium,442,2
10634,Concern,Color fast and friend.,Low,1720,9
14004,Incident,Check expect create purpose.,Low,1122,18
14631,Performance,Sense region building long.,Medium,81,2
17963,Installation,Our city technology suddenly.,Low,1808,9
15205,Inquiry,Last evidence make.,High,1699,16
12036,Technical,Low case head prevent.,Low,958,10
16004,Error,Behind this sit alone cover.,High,1514,12
14197,Help,Develop carry method letter.,High,196,8
17659,Installation,Clear college security media.,Medium,867,9
10239,Concern,Lay anyone think get keep.,High,1845,8
11873,Error,She identify these.,Medium,1934,19
12030,Setup,Painting smile bag.,Medium,1558,11
18229,Setup,Top health effort approach.,Low,1983,20
11629,Performance,Mention eat sell lawyer cell.,High,622,17
18252,IT,Spring foot soldier space.,Medium,1822,20
16132,Technical,Country huge sure nation.,Medium,1960,9
13270,Assistance,Identify different say call.,High,93,17
14439,Inquiry,Exactly majority business me.,Medium,836,10
11432,Help,Subject describe as.,High,1681,3
13982,Problem,Family throughout safe firm.,High,1084,16
13698,Help,Like rich head.,Medium,1730,3
14961,Request,Chance perhaps kind image.,Low,575,17
13796,IT,Ahead what fund six stage.,Low,1837,7
18293,Access,Sister movement born.,High,1461,15
18263,Configuration,Show lose subject report.,Medium,1797,10
14695,Issue,Practice deal resource.,Medium,99,16
18954,Maintenance,Pay ask about group.,High,975,13
12380,Maintenance,Reach should yes subject.,High,1066,12
16220,Setup,Go each off recent surface.,High,185,15
12844,Access,One treatment play growth.,High,1485,8
12653,Assistance,Today claim close almost.,Medium,1733,19
12005,Configuration,Gun protect section short.,High,1610,17
17117,Installation,Its central score necessary.,High,1105,12
11398,Setup,Oil class brother me.,High,1332,3
17362,Problem,Goal while enter how while.,Medium,876,16
18907,Concern,City day bar performance.,Medium,1069,11
12216,Configuration,Life according rich play.,Medium,954,10
17548,Connectivity,Sign past sign cup source.,Low,1875,8
14958,IT,Fine child key.,Low,880,15
10076,Setup,Likely happy build from.,Medium,1133,20
13564,Assistance,He modern let.,Low,1389,16
18308,Troubleshooting,Along wide product deep.,High,447,13
16624,Connectivity,Example happen set.,Low,1006,6
13125,Error,End really garden adult.,High,196,9
10368,Support,Know be else.,Low,58,19
19993,Troubleshooting,Page less through impact.,Medium,1922,13
17404,Problem,Quite wish box wind star.,Low,722,18
15998,Error,Feel just this sing.,High,56,8
17547,Configuration,Water heart loss democratic.,Low,1476,15
19358,Support,White low much air son.,Low,1590,6
18715,Request,Not those argue able.,Low,1043,10
12775,Error,Skin name be program.,High,621,16
13654,IT,City eye dog seat future.,Low,731,11
14262,Setup,Growth like I.,Medium,1171,11
14183,Inquiry,Shoulder third me fine.,Low,911,9
16805,Setup,Year far protect west side.,High,468,6
17438,Maintenance,West especially power north.,Medium,1422,2
13663,IT,How day work best.,Medium,734,14
13080,Connectivity,Ground paper trial camera.,Medium,1105,8
15049,Concern,Look air off.,Low,1030,2
11497,Incident,Brother thus argue compare.,High,1835,11
18117,Issue,Level single reach each.,High,1075,18
19568,Help,Subject rock pattern sit.,Low,1308,5
14790,Connectivity,Tv financial today somebody.,High,1314,2
13853,Performance,Night board body product.,High,1323,14
11482,Configuration,School where born.,High,701,12
11801,Troubleshooting,Cost wind push nature.,High,1657,12
17889,Error,Feel local less put believe.,High,525,15
11655,Access,Give strategy anyone.,Low,1552,20
11974,Performance,Reduce father foreign loss.,High,684,2
16690,Support,Budget force talk them then.,High,1760,12
15187,Maintenance,Sense form edge.,Low,1723,19
12317,Performance,One commercial near.,High,22,4
10971,Connectivity,Religious talk assume.,High,757,15
11026,Setup,Ok science wide police wish.,High,1530,4
19994,Problem,Follow often executive.,Low,1815,9
15369,Technical,Loss improve very add common.,Low,404,9
19647,Incident,Strategy ok behind never.,Low,1613,11
17456,Help,Part hot all wife spend.,High,787,11
13194,Request,Political feeling able.,Low,675,8
18679,Concern,Project face appear.,Medium,1191,6
17839,Support,Dream voice media without.,Low,267,13
14600,Troubleshooting,Nothing shake game.,Medium,1607,19
11905,Technical,Shake action everything role.,High,653,5
11623,Troubleshooting,Pull both do fear result.,High,1091,20
18200,Help,Center discussion require.,High,1567,17
11429,Troubleshooting,Notice instead evidence can.,Medium,1638,18
16405,Concern,Alone stop war guess.,Low,799,1
17075,Request,Same can suddenly bank.,High,15,4
18844,Configuration,City after thus here PM.,Low,1551,15
15991,Connectivity,Score century order.,Low,143,10
17916,Error,Pick employee red.,Low,9,17
13887,Problem,Travel simple minute choice.,Medium,756,9
18973,Access,Technology head war.,Medium,1556,9
13096,Assistance,Mr world wear mean.,High,473,12
10756,Inquiry,Mouth year understand your.,Medium,676,12
11095,Problem,Art of manager maybe energy.,Low,966,8
11867,Inquiry,Tax attack decide must.,High,1391,17
10681,Help,Five well action author arm.,Low,1237,17
18901,Troubleshooting,Sort we represent hear.,Medium,132,15
13916,Inquiry,Fact fact national involve.,Medium,1125,11
17254,Access,Whole but space take court.,High,1323,14
14393,IT,Figure send treat economic.,High,1953,19
13123,IT,Its modern bit carry.,Medium,1768,13
11832,Error,Attack light indicate keep.,Medium,587,6
12004,Access,Include speak agree.,Medium,105,4
15000,Problem,Lead measure style fear.,Medium,1077,2
13355,Setup,Action economy pick never.,High,80,19
13562,Setup,Cold suggest whole of.,Medium,874,20
11970,Help,Operation perform save.,Medium,1110,16
14733,Performance,Other short meet board.,Low,1970,7
11607,IT,Cost bar several billion.,High,667,3
16445,Installation,Long budget suggest clearly.,Medium,1188,10
11824,IT,Eye once general away rate.,High,1353,18
10251,Maintenance,Worry all mission energy.,Medium,928,11
10247,Concern,Increase sound couple.,Medium,567,8
16229,Setup,Lawyer event central now.,Low,479,1
19912,Performance,Size herself camera act.,High,621,4
18587,Connectivity,Light carry memory.,Medium,192,15
18608,Installation,Miss call win if civil you.,High,403,3
15064,Troubleshooting,Fire research leave after.,Medium,1693,5
15603,Incident,Control gun always can.,High,1096,17
15173,Connectivity,Hope since get system.,High,1815,9
17987,Setup,Too late school mean fall.,High,1307,19
14167,Connectivity,Water do who thus.,Medium,1489,3
19420,Configuration,Education break key.,Medium,1486,2
10447,Setup,Explain oil us policy.,Medium,573,3
14314,Configuration,Of speak good play.,High,569,20
12905,Troubleshooting,Think person though author.,High,487,15
18455,Incident,Player even establish family.,Low,1389,8
16293,Connectivity,Plan director sound get mean.,Medium,1816,9
17348,Inquiry,Research would factor miss.,Medium,1630,16
10165,Issue,Task avoid kid would house.,Low,817,2
15684,Concern,Woman deep quickly about.,Low,564,19
10016,Problem,Need will can it Congress.,Low,1875,9
13882,Error,Work a treatment student.,Medium,663,17
12460,Performance,Dog series push hotel course.,High,1290,10
17513,Technical,Mother campaign girl order.,Medium,79,3
16876,Incident,Owner sport model marriage.,High,1215,16
13841,Access,Million age couple total.,Medium,773,11
11758,IT,Side better past claim.,High,775,13
14246,Concern,Age themselves Republican.,Low,527,16
15827,Issue,When citizen born eat career.,Low,1845,18
11666,Installation,Personal record add fact.,Low,936,14
18176,Problem,Remember lay think.,High,259,4
12757,Issue,Build issue stuff system.,Medium,1123,1
18212,Help,Enough heavy would.,Medium,644,13
11770,Incident,Cold chance far program plan.,Low,1703,9
10283,Inquiry,Happen reveal culture free.,Medium,1696,12
13097,Assistance,No never put.,Medium,247,14
16943,Connectivity,Of visit a analysis bar.,High,475,7
16112,Connectivity,Road by thus job successful.,Low,1209,20
12689,Incident,For they part where.,High,823,13
14018,Setup,May economy near.,High,1964,1
19913,Concern,Ahead big those.,Low,1387,2
18230,Concern,Happy do start peace Mr read.,Medium,1208,19
14490,Error,Mother system explain.,Medium,1802,9
11517,Access,Record sense over series eat.,Medium,787,11
14908,Inquiry,They focus eat yeah.,Low,1767,8
11999,Support,Throughout be evidence.,Low,1837,1
12479,Configuration,Let simple reveal it method.,High,129,4
12972,Installation,Movie stuff check kid.,Low,1857,14
19983,Configuration,Body loss PM indeed make.,Medium,1638,19
10250,IT,Where general lot building.,Medium,992,4
15045,Installation,Local either manager every.,High,1895,5
17065,Error,Factor may wind.,High,1726,20
18674,Access,Fine road what matter rich.,High,753,3
13904,Setup,Every improve defense.,High,437,17
18614,Concern,That picture soon.,High,600,15
14278,Help,Sell allow at early.,Low,1974,12
15593,Performance,Church while skin evening.,Low,1413,2
19436,Maintenance,Above garden help.,Low,633,5
13131,Inquiry,Information culture letter.,Low,409,5
12217,Connectivity,Hair how marriage.,Medium,126,19
16517,Error,Ground fly either local all.,Low,1494,11
17359,Assistance,Hot information music allow.,Low,765,12
16873,Maintenance,Kid low never hour.,Medium,432,2
12910,Help,Week somebody but past.,High,1340,17
18734,Access,Type big art add.,Medium,989,8
13752,Configuration,Page agreement trouble.,High,1469,3
11074,IT,Base couple attention plant.,Low,1642,12
13261,IT,Southern rise bring but.,Medium,1125,19
16219,Support,Discussion I also.,Medium,1617,15
15723,Technical,Quite check with.,Medium,521,12
10316,Issue,Media various project sing.,Medium,1735,20
13503,Request,Can reduce outside.,Medium,624,18
14217,Configuration,Hit many beat catch.,Low,634,7
10066,Concern,Lead pick people structure.,Low,160,19
12180,Configuration,Without state vote.,Low,1332,1
19411,Technical,Structure involve senior.,High,208,8
10389,Maintenance,Bad they sell indeed.,High,1273,11
16812,Technical,Interesting sense first.,Medium,1524,4
16611,Help,American ability cost.,Medium,1815,15
10695,Concern,Successful physical mention.,High,273,14
10500,Inquiry,Campaign soldier purpose he.,High,90,19
16917,Access,Worker police trouble.,Low,1121,11
14238,Installation,Music writer current home.,High,1312,12
14691,Request,Run hard end.,Low,1149,14
11566,Setup,Animal themselves common end.,Low,751,8
16918,Incident,Describe heavy hit.,Low,1926,2
10848,Connectivity,Bill week sell institution.,High,943,1
16697,Maintenance,Middle something fight goal.,Low,1076,19
12989,Error,Image it trial conference.,Medium,1072,16
14760,Setup,Play simple Mr newspaper.,Medium,1355,12
17597,Connectivity,Window financial local west.,Medium,1246,14
12832,Concern,Rather message they.,Medium,334,7
11330,Incident,Develop set second myself.,Medium,1424,19
17299,Setup,World that huge note.,Medium,1706,3
13401,Help,Defense door quite region.,Medium,232,1
10892,Installation,Agency head end happen.,Medium,1627,12
17311,Technical,Now product work number.,Low,6,4
18905,Problem,Crime sound responsibility.,High,37,7
17386,Inquiry,Level medical make.,Medium,1424,9
13057,Error,Red dog enter already thank.,Low,984,17
15339,Request,Material could write.,Low,1428,20
12394,Incident,Region matter two value buy.,Medium,1734,19
13665,Connectivity,However rate church.,Low,358,20
11275,Support,Impact phone plan decision.,Low,612,16
11959,Incident,Who take audience.,Medium,489,16
14553,Troubleshooting,Rule happy hope public world.,High,862,9
12952,IT,Last receive past.,Medium,226,12
16855,Maintenance,Room early send until.,Low,468,14
15181,Configuration,Keep a particularly deep.,Low,1782,15
10979,Technical,Way analysis budget capital.,Low,468,6
12043,Help,Rule bank avoid away perhaps.,Low,347,19
15977,Connectivity,Fast value economy meeting.,Low,1268,12
18743,Setup,Green debate face.,Medium,1409,16
13768,Access,Interest coach skill purpose.,Medium,585,8
19597,Setup,Time authority prepare.,High,780,8
17903,Concern,Trip current artist wrong.,Low,266,19
19691,Access,Then ok tough animal.,High,1052,9
15442,Access,Woman focus energy southern.,Low,1894,14
17935,Access,Become will two.,Medium,583,9
18982,IT,Method college painting.,Low,1336,20
15370,Incident,Least writer late.,Medium,1570,10
14992,Support,Model necessary seem soldier.,Low,854,18
14779,Help,Inside voice reason issue.,Low,1297,12
13164,Technical,Structure art figure.,Medium,1020,5
13287,Technical,First radio continue.,Medium,501,14
11334,Concern,Four financial total family.,High,988,6
10811,Connectivity,Mean American but simple.,High,785,10
14943,Connectivity,Girl sea hope trade.,Medium,1740,5
15030,Error,Stay individual air long.,High,89,15
13513,Inquiry,Your contain mind kind.,Medium,201,16
10938,Concern,Begin against shake already.,High,1222,8
17450,IT,Another claim water choice.,High,1818,2
10419,IT,Score something pay report.,Medium,872,10
15839,Installation,Really join resource.,Low,87,14
15567,Assistance,Move main indeed.,Low,1752,19
15248,Technical,Certainly and police by.,Medium,176,16
17556,Incident,Head nice company TV.,High,616,18
15102,Connectivity,Sound necessary purpose.,Medium,601,6
18576,Connectivity,Order I turn son discuss.,Low,1732,17
10331,Configuration,Despite that worry boy.,Low,1908,9
10919,Concern,Off art inside speech.,Low,1167,14
11313,Assistance,Key plan add.,Medium,191,7
14803,Connectivity,View let well dog could.,Low,1710,14
18941,Concern,See field data.,Low,1955,13
13434,Installation,Truth identify production.,Medium,411,20
15386,Configuration,Parent central magazine type.,High,1462,10
17595,Access,Data choose standard bill.,Medium,175,19
15959,Assistance,Statement material finish.,High,1272,13
19935,Troubleshooting,View deep guess I well.,Low,864,2
16157,Troubleshooting,Ability social order.,Low,503,14
15569,Inquiry,Art data computer watch.,High,769,6
17528,Concern,Person some whom any along.,Low,1801,4
15796,Request,Win ability summer fill sort.,Low,1676,8
14689,Installation,Order wife mouth.,Medium,1242,3
12445,Configuration,Network professor religious.,Low,725,4
12309,IT,Church ask door new.,Medium,1289,20
15330,Help,Ok stand system apply.,Medium,1029,9
19401,Setup,White officer room herself.,Medium,516,13
14868,Problem,Success sit well crime.,Low,1307,1
10105,Request,Character sign great star.,Low,878,15
12158,Configuration,Walk officer different ready.,Low,874,5
18738,IT,Above sell wear compare town.,Low,1665,8
14094,Help,Share design recognize I.,Medium,907,1
19906,Support,Yourself break group.,Low,1329,19
14446,Performance,Why huge station conference.,Low,1030,4
18392,Incident,Day television ten bill.,Low,563,20
18107,Performance,Stage recognize city fly.,Medium,762,20
18502,Assistance,Fight foot industry.,Medium,204,7
15826,Maintenance,Eight evening whole.,High,1840,15
17996,IT,Hold remain worry success.,Low,1501,6
15693,Error,Third town relate foot fear.,Low,543,15
15086,Technical,State effort machine follow.,Low,138,19
17796,Problem,About occur idea gas stay.,Medium,735,1
17313,Troubleshooting,Organization feel save new.,Low,1549,3
19639,Configuration,Couple hope trouble Congress.,Medium,1724,7
10306,Access,Writer road radio edge.,Medium,904,12
12703,Maintenance,Sort sell natural include.,High,663,16
10568,Access,Now coach record a policy.,Low,1880,18
11303,Incident,Whether him ability politics.,High,946,14
14395,Support,However listen clearly hot.,High,1147,5
19341,Connectivity,Former such much.,Low,1092,8
15661,Technical,Far toward any dog worry.,Low,955,18
18940,Problem,Become world scene one.,High,941,12
15027,Maintenance,Site want soldier.,Medium,242,15
19416,Connectivity,Onto suddenly project.,High,142,13
19518,Concern,Bed record media son.,Low,618,16
11025,IT,Generation score family also.,Low,1672,7
18649,Troubleshooting,Behind green return blood.,High,424,5
12543,Installation,Stop risk form must million.,Medium,804,1
11580,Incident,Pressure base bad drug.,Medium,509,1
14851,Installation,Onto knowledge various eye.,High,1832,18
13925,Assistance,Back small check management.,Low,1217,10
13498,Performance,The machine station.,High,933,18
16271,Technical,Letter tree challenge race.,Low,1376,10
19029,Installation,Whose serious political why.,Medium,1338,2
14192,Maintenance,Career fire generation.,Low,1477,17
16887,IT,Must itself citizen white.,Low,872,4
10119,Request,Exist actually government.,Low,1260,2
11386,Performance,Election arm manage threat.,High,312,3
10441,Error,Purpose minute or huge fall.,Medium,1622,10
13294,Setup,Place land size.,Medium,1136,18
15975,Performance,Own gas future music.,Medium,1973,6
18219,Access,Piece first that you whether.,Medium,135,14
10276,Issue,Actually politics the admit.,High,791,3
17791,Configuration,My five order add around.,Low,348,9
17505,Setup,Who dream recent fund.,High,1223,15
15679,Setup,South nice will.,Medium,253,20
16250,Connectivity,Risk card type often.,Medium,963,5
11307,Setup,Response majority system.,Low,522,10
16929,Inquiry,Political front better.,Medium,1390,9
10572,Help,Agree light size happy.,Low,1350,13
15626,Concern,Our various apply character.,High,405,7
16642,Installation,End young yes develop.,Medium,445,4
10148,Installation,Agreement four man recently.,Low,671,5
12576,Help,Attack different skill while.,Low,843,1
19317,Performance,Parent attention manage last.,Medium,391,13
18554,Concern,Pretty focus third beyond.,Low,1680,3
17605,Incident,Station fire commercial.,Low,1193,13
15938,Help,Piece subject face.,Medium,88,5
18454,Error,They political edge red.,High,304,19
15519,IT,Good ever woman politics.,Medium,1464,2
11680,Request,Number own he hit.,Medium,760,11
13223,Troubleshooting,Provide marriage tend reduce.,High,855,5
15254,Error,Black drug special animal.,Low,1853,5
16713,Access,True name son cell.,Medium,88,14
17612,Request,Friend must impact safe.,High,432,12
17146,Issue,Majority simple lay out lead.,Low,1470,6
16207,Concern,Ask certainly final.,Medium,1913,15
12056,Problem,Drug race everyone realize.,Low,422,17
10698,Issue,Including many south.,Low,408,16
12521,Troubleshooting,Father yard interview place.,Low,1485,18
14028,Incident,Message laugh artist size.,Medium,1441,18
18496,Setup,Very test close.,Low,798,19
12701,Request,Tax feel population.,Low,773,6
16693,Configuration,Go old both.,Medium,872,1
13379,Inquiry,Fight remain size away.,Medium,1732,10
18166,Inquiry,Prevent black everyone so.,Medium,1381,4
14082,Request,Drive most guy authority.,Medium,1715,8
17034,Assistance,Big case threat fill.,High,821,20
14747,Configuration,Cup too three.,Medium,244,20
18320,Problem,Mr term various.,Low,889,13
11660,Assistance,Memory like arm.,High,293,5
19523,Support,Occur him imagine city my be.,Low,501,12
15933,Problem,Free hard want artist yard.,High,514,14
11434,Troubleshooting,Finally it smile far popular.,High,1736,10
14074,Issue,Cover traditional test.,Medium,509,2
15584,IT,Green expert capital most.,High,802,12
18744,Performance,Whom new crime guess.,Low,669,3
18709,IT,Tree couple think military.,Low,1676,6
11447,IT,Car general smile inside.,Low,567,3
14253,Help,Population under enter.,High,1651,20
19033,Issue,Baby share nature scientist.,High,793,14
11341,IT,Blood style ask response.,Low,1949,6
14830,Installation,Thus small south free.,High,622,12
14189,Assistance,Thank husband car live ball.,Low,1620,11
14793,Assistance,Feel radio miss.,Medium,1905,19
16815,Issue,Inside claim away moment.,Low,1408,17
14224,Maintenance,Pass again think.,Medium,1901,19
12771,Setup,Behind edge land court maybe.,Medium,1293,4
15730,Issue,Peace rich first.,Low,1993,20
15777,Troubleshooting,Open education let need like.,Medium,52,6
14503,Concern,Already reduce other.,Low,1638,15
12571,Technical,Top plant since research.,Low,954,17
11415,Inquiry,She politics product with.,High,1552,7
10252,Technical,Change baby your own benefit.,Medium,651,6
17008,Concern,Half door by side minute to.,High,69,5
15095,Error,Value same type.,Low,625,11
13742,Performance,Common now plan nothing.,Medium,623,3
15461,Help,Present continue attention.,High,1522,12
12095,Troubleshooting,Security when national.,Low,1900,16
13612,Setup,Matter business rather.,Medium,780,17
10554,Support,Catch civil indeed civil.,Medium,1043,20
13692,Incident,Race land fill own green.,High,2,15
16319,Performance,Election reveal dark stuff.,Low,552,17
17201,Setup,Name agent style cause civil.,Low,448,5
13607,Performance,Strong note newspaper.,Medium,577,2
14826,Error,Happy wide leave with.,High,863,3
14933,Support,Training compare off data.,Low,933,16
16868,Incident,Degree sister these heart.,Medium,404,5
18228,Assistance,Mrs this artist whether.,High,704,13
11634,Request,Reason person himself past.,High,1041,2
19696,Problem,Itself analysis life.,Low,1052,12
19133,Issue,Way cup same age management.,Medium,1689,6
19538,Error,Culture about produce huge.,Low,1762,12
14989,Connectivity,In some them program.,Low,919,20
13929,Help,Take part girl certain up.,Low,1825,9
10915,Concern,Appear significant gas model.,High,1813,2
13254,Inquiry,Style sign water office top.,Low,1286,10
16464,Incident,Pressure light quickly crime.,Medium,906,2
12191,Setup,Use detail deep should fund.,Medium,1461,2
18737,Setup,Task affect my poor major.,Medium,1545,4
13609,Concern,Check I purpose organization.,High,1563,3
18394,Problem,Month event way human.,Medium,117,16
16780,Incident,Act herself surface fight.,High,560,7
10551,Problem,Option reflect world budget.,Medium,703,18
16709,Inquiry,Yard also word keep.,Low,1699,14
15214,Connectivity,Its range federal old.,Medium,1966,5
17644,Configuration,Yourself bar last mean.,Medium,772,14
17107,Technical,Key data heavy lead.,Medium,854,20
14907,Issue,Leader much into paper.,Medium,569,11
10346,Technical,Any discuss reveal possible.,High,1865,3
16474,Inquiry,From always consider safe.,Medium,876,15
18944,Setup,Present air center his.,High,857,16
12710,Incident,Dream ability develop nation.,Low,1017,19
14412,Issue,Since that not.,Medium,337,2
16535,Error,Wife away deep could many.,Low,1736,11
17941,Performance,Carry campaign poor up.,Low,1108,14
15789,Error,Generation sit process child.,High,1847,9
16373,Connectivity,Place difficult finish.,Low,1786,3
13792,Concern,Guy section to mouth theory.,Low,1048,2
10953,Maintenance,Goal identify degree modern.,Low,29,8
11654,Configuration,Until billion easy.,High,340,10
15682,Concern,Before step rate some.,Low,1692,14
12632,IT,Run free do sense.,Low,596,2
17480,Issue,Art few indeed far when.,Medium,581,4
12911,Assistance,Surface one song participant.,Medium,1493,1
17366,IT,Or itself network old.,Low,1538,11
18616,Setup,Share cold child.,High,1720,15
19572,Problem,These that compare less road.,Low,399,4
12612,Help,Action best movement.,Medium,1179,11
14210,Problem,Debate discuss inside.,Medium,921,8
19527,Assistance,Product force research save.,High,1482,14
13202,Issue,Attention range behind these.,Medium,1097,4
15948,Support,Look place and themselves.,Medium,161,5
13689,Error,Skill board tree truth.,High,1862,16
14781,Configuration,Write wind compare national.,Medium,887,7
19762,Support,Tend bad term during herself.,Medium,1491,10
18605,Technical,Admit word hope nice keep.,High,817,15
10897,Error,Its nearly store.,Low,1909,9
11750,Troubleshooting,Speak wait we sure own fine.,Medium,1369,13
19251,Performance,Development box might.,Medium,1331,18
16156,Support,Fight their dog issue.,Medium,1886,5
16516,Performance,Assume follow past ahead.,Low,112,3
18763,Assistance,Lead seven thing oil.,High,970,7
18834,Troubleshooting,By senior away prove plan.,Medium,883,11
17241,Performance,Consider day consider.,High,168,20
16602,Installation,Often discuss shake.,Low,1147,2
15565,Problem,Tree write identify.,Low,722,17
10319,Issue,Central side point they.,Low,833,2
18149,Technical,Suffer despite tree cost.,Medium,65,9
17173,Incident,Enter determine conference.,Medium,1601,14
11747,Performance,Kid bed able technology.,Low,1728,14
14406,Concern,Rise magazine rate get.,Medium,1190,13
11775,Support,Key hit system brother.,Medium,13,3
10882,Access,Table five where.,Medium,1622,19
18231,Troubleshooting,Such easy plan stop.,Medium,1866,16
11594,Connectivity,Area energy by size.,High,1420,15
17291,Incident,Art mention production radio.,High,384,13
11312,IT,Practice set as home.,High,400,10
11486,Connectivity,Bill analysis study she town.,Medium,359,8
15760,Maintenance,Project ok factor deal.,High,690,18
18264,Access,Relate movie effect.,Low,650,2
18625,Setup,Clearly mind become no.,High,1019,5
17369,IT,Success role edge thousand.,High,100,13
17999,Support,Nor part music maybe if any.,Low,742,9
